CustomerID,Name,Membership_Level,upgrade_proba,Propensity_Bucket,Monthly_Revenue,Spending_Score,Purchase_Frequency,App_Rating,Last_Month_Complaints
CUST2116,Jamie Martin,Silver,0.2369534,Cold (0-30%),218.592,53,7.2,3,1
CUST1147,Allen Ashley,Silver,0.23665282,Cold (0-30%),261.3,95,5.2,4,0
CUST2956,Wayne Garcia,Silver,0.23596796,Cold (0-30%),764.8639999999999,97,7.6,4,0
CUST1047,Edward Pearson,Gold,0.22960763,Cold (0-30%),393.849,69,8.7,5,0
CUST1303,Daniel Edwards,Silver,0.22767986,Cold (0-30%),333.58,70,6.5,4,0
CUST1884,Ryan Kent,Platinum,0.22741443,Cold (0-30%),1202.0500000000002,47,14.5,1,0
CUST2719,Steven Smith,Gold,0.22481412,Cold (0-30%),218.535,100,5.1,4,0
CUST1094,Travis Campbell,Gold,0.22319373,Cold (0-30%),492.305,42,5.5,4,0
CUST2216,Dominique Klein,Silver,0.22290546,Cold (0-30%),373.36,77,8.0,5,0
CUST2174,Valerie Galloway,Silver,0.22239237,Cold (0-30%),199.012,97,2.2,3,0
CUST2517,Daniel Middleton,Gold,0.22197844,Cold (0-30%),322.608,62,4.4,4,0
CUST2440,Eric Burns,Silver,0.2214338,Cold (0-30%),180.441,48,2.7,2,0
CUST2837,Autumn Weber,Gold,0.22070773,Cold (0-30%),559.632,14,13.1,4,0
CUST1807,Wendy Friedman,Platinum,0.21914738,Cold (0-30%),866.6959999999999,38,13.1,4,0
CUST1927,Casey Gilbert,Gold,0.21704952,Cold (0-30%),274.008,46,4.2,4,0
CUST1966,Morgan Allen,Gold,0.21657214,Cold (0-30%),712.206,15,10.9,3,0
CUST2482,Ian Walsh,Platinum,0.21636398,Cold (0-30%),99.45599999999999,50,1.2,4,0
CUST1433,Juan Scott MD,Silver,0.21594833,Cold (0-30%),221.544,89,7.2,4,0
CUST2445,Bryan Collins,Silver,0.21582827,Cold (0-30%),388.57500000000005,93,7.5,4,0
CUST1464,Samuel Miller,Gold,0.2148911,Cold (0-30%),810.0,23,6.0,3,0
CUST1929,Tyler Carroll,Platinum,0.21465479,Cold (0-30%),745.808,24,11.2,4,0
CUST2199,Aaron Lamb,Gold,0.21403332,Cold (0-30%),425.51,47,8.5,4,0
CUST2540,Shannon Ashley,Silver,0.21375284,Cold (0-30%),577.5239999999999,46,7.6,5,1
CUST1205,Sarah Miller,Silver,0.21189408,Cold (0-30%),329.376,24,9.4,5,0
CUST1718,Jason Adkins,Platinum,0.2108343,Cold (0-30%),243.648,56,5.4,3,0
CUST1932,Joshua Reid,Silver,0.20997548,Cold (0-30%),889.92,7,8.0,5,0
CUST2970,Michael Parks,Silver,0.20948774,Cold (0-30%),147.313,41,4.1,5,1
CUST1024,Dominique Miller,Silver,0.20896468,Cold (0-30%),341.334,75,9.8,4,0
CUST1897,Terry Day,Silver,0.20813607,Cold (0-30%),216.46800000000002,61,2.1,4,0
CUST1543,Jay Neal,Silver,0.20653164,Cold (0-30%),535.405,58,6.5,4,0
CUST2422,John Alvarado,Silver,0.2064922,Cold (0-30%),231.06399999999996,12,6.8,2,1
CUST1339,Charles Brown,Gold,0.2063004,Cold (0-30%),249.29700000000003,58,6.9,3,0
CUST2665,Tracy Henry,Silver,0.20610741,Cold (0-30%),770.3739999999999,32,9.7,3,0
CUST1116,Renee Lewis,Gold,0.20506638,Cold (0-30%),867.984,54,10.7,5,0
CUST2900,Joshua Smith,Gold,0.20361666,Cold (0-30%),424.368,57,7.2,5,0
CUST1371,Daniel Schwartz,Platinum,0.20285325,Cold (0-30%),146.073,90,6.9,3,0
CUST2401,Steven Nelson,Silver,0.20282319,Cold (0-30%),99.53,49,3.7,3,0
CUST1288,Judy Williams,Silver,0.20226108,Cold (0-30%),598.122,25,10.1,5,0
CUST1728,John Thompson,Silver,0.20207207,Cold (0-30%),385.476,13,7.8,2,0
CUST2637,Taylor Robinson,Gold,0.20175104,Cold (0-30%),580.448,44,13.6,5,0
CUST1000,Connor Rowland,Gold,0.20131803,Cold (0-30%),240.03199999999998,27,5.2,3,0
CUST2352,Phillip Smith,Gold,0.19959123,Cold (0-30%),467.68,32,8.0,3,0
CUST1105,Angel Burton,Silver,0.19892149,Cold (0-30%),465.465,41,14.3,4,0
CUST1847,Andrew Molina,Silver,0.19822007,Cold (0-30%),446.02000000000004,31,5.8,4,1
CUST1170,Jacob Davis,Silver,0.19450167,Cold (0-30%),1060.75,26,12.5,4,0
CUST2834,Elizabeth Smith,Gold,0.19431408,Cold (0-30%),488.83199999999994,1,7.6,5,0
CUST1692,Donna Ritter,Silver,0.1939873,Cold (0-30%),517.66,13,6.5,3,0
CUST2475,Shannon Sims,Gold,0.19369854,Cold (0-30%),428.82,26,7.0,4,0
CUST2069,Nancy Larson,Platinum,0.19314326,Cold (0-30%),349.53900000000004,12,6.7,5,0
CUST1189,Teresa Williamson,Platinum,0.19303693,Cold (0-30%),446.59200000000004,6,9.6,4,0
CUST2855,Ann Anderson,Gold,0.1925537,Cold (0-30%),613.888,19,10.9,3,0
CUST2649,Rodney Bailey,Gold,0.19164808,Cold (0-30%),819.279,34,12.9,3,0
CUST2506,Karen Davidson,Silver,0.19119212,Cold (0-30%),693.297,58,9.9,4,0
CUST1492,Brian Poole,Gold,0.19088295,Cold (0-30%),234.25200000000004,51,10.8,3,0
CUST1113,Steven Jones,Silver,0.19077936,Cold (0-30%),377.88000000000005,96,4.7,3,0
CUST1672,Anita Smith,Gold,0.1907011,Cold (0-30%),142.8,48,6.0,5,0
CUST2488,Billy Carney,Silver,0.19062467,Cold (0-30%),210.798,82,4.2,3,0
CUST2851,Richard Dean,Gold,0.1894601,Cold (0-30%),820.523,49,9.7,4,1
CUST2572,Christopher Edwards,Platinum,0.18870963,Cold (0-30%),1021.09,34,14.5,5,0
CUST1202,Alexis Johnson,Silver,0.18604092,Cold (0-30%),116.896,47,2.6,2,0
CUST2078,Ryan Martinez,Gold,0.1853056,Cold (0-30%),450.515,52,14.5,3,0
CUST1293,Manuel Burnett,Silver,0.1836932,Cold (0-30%),169.539,52,3.1,5,0
CUST2792,Michael Newman,Gold,0.1833309,Cold (0-30%),580.7520000000001,46,10.9,4,0
CUST2592,James Wolf,Platinum,0.18185204,Cold (0-30%),196.40099999999998,84,5.1,5,0
CUST1372,Kathleen Jones,Gold,0.18095608,Cold (0-30%),199.23200000000003,60,8.8,3,0
CUST1185,Nicholas Jones,Silver,0.17991686,Cold (0-30%),203.958,11,8.1,3,0
CUST1152,Scott Wilkins,Platinum,0.17956787,Cold (0-30%),307.954,49,6.2,5,0
CUST2033,Melissa Roach,Silver,0.17913619,Cold (0-30%),290.281,75,5.3,4,0
CUST2260,Jennifer Brown,Gold,0.17847346,Cold (0-30%),351.288,95,8.2,2,1
CUST2153,Paul Ryan,Silver,0.1779111,Cold (0-30%),760.587,22,7.3,4,0
CUST1640,Chad Dixon,Platinum,0.17773724,Cold (0-30%),239.84799999999998,41,5.6,3,1
CUST1681,Timothy Chandler,Silver,0.176221,Cold (0-30%),131.6,56,4.7,2,0
CUST2142,Brian Bell,Silver,0.17607687,Cold (0-30%),245.861,25,7.7,4,0
CUST2384,Christie Miller,Gold,0.17576893,Cold (0-30%),310.81600000000003,49,4.4,2,0
CUST2044,Pamela Dean,Gold,0.17351519,Cold (0-30%),625.65,12,7.5,3,0
CUST1005,Carol Alvarez,Silver,0.16946268,Cold (0-30%),252.168,20,5.7,5,0
CUST1713,Kelly Mccoy,Silver,0.16850662,Cold (0-30%),409.25,38,5.0,4,0
CUST1092,Caleb Bentley,Silver,0.16760622,Cold (0-30%),1158.634,32,12.2,5,0
CUST1292,Jaime Bryant,Silver,0.16756484,Cold (0-30%),510.804,95,6.3,3,0
CUST2976,Renee Flores,Silver,0.16706854,Cold (0-30%),390.016,26,8.8,4,0
CUST1970,Brian Duarte,Silver,0.166211,Cold (0-30%),397.20300000000003,97,9.3,3,0
CUST2467,John Crawford,Silver,0.16609664,Cold (0-30%),179.474,53,3.8,3,0
CUST2514,Robert Ellis,Silver,0.165907,Cold (0-30%),157.734,88,5.4,4,0
CUST2375,Elizabeth Duarte,Platinum,0.16566667,Cold (0-30%),994.3359999999999,23,9.2,4,1
CUST1761,Tracey Russell,Gold,0.16548085,Cold (0-30%),68.16,59,2.0,5,0
CUST1937,Megan Le,Silver,0.16546388,Cold (0-30%),704.805,68,9.5,1,0
CUST2610,Sheila Smith,Gold,0.16540217,Cold (0-30%),869.6869999999999,42,9.1,3,0
CUST2780,Christopher Allen,Silver,0.16505678,Cold (0-30%),344.968,69,10.4,3,0
CUST2975,Keith Newton,Gold,0.16368401,Cold (0-30%),699.5419999999999,43,8.2,4,0
CUST1671,Madeline Harris,Gold,0.1630794,Cold (0-30%),833.112,48,7.2,3,0
CUST1153,Dennis Jordan,Gold,0.16241686,Cold (0-30%),306.117,56,6.3,4,0
CUST2212,Stephen Hodge,Silver,0.16207527,Cold (0-30%),255.02399999999997,22,9.2,4,0
CUST1479,Emily Wiley,Silver,0.16172951,Cold (0-30%),352.75,50,5.0,4,0
CUST1803,Johnathan Smith,Gold,0.1614632,Cold (0-30%),643.0169999999999,25,8.7,5,0
CUST2003,Deanna Davis,Gold,0.16126078,Cold (0-30%),587.511,43,8.7,4,0
CUST1818,Dana Shannon,Gold,0.16124459,Cold (0-30%),342.26500000000004,7,7.7,3,0
CUST1562,Michael Avery,Gold,0.16064128,Cold (0-30%),484.62300000000005,53,9.3,4,0
CUST2824,Maurice Cunningham,Gold,0.16059162,Cold (0-30%),1286.691,59,14.7,3,0
CUST2133,Stephanie Sharp,Silver,0.16036545,Cold (0-30%),285.02900000000005,63,5.9,3,0
CUST1831,Kelsey Vargas,Silver,0.16009225,Cold (0-30%),546.788,7,8.6,5,0
CUST1129,Isaiah Walker,Silver,0.15999721,Cold (0-30%),250.666,23,6.2,5,0
CUST1483,Richard Hogan,Silver,0.15966062,Cold (0-30%),377.13,20,6.5,4,0
CUST1472,Javier Mitchell,Gold,0.15877697,Cold (0-30%),229.554,17,10.9,4,0
CUST2783,Cynthia Alvarez,Silver,0.15877268,Cold (0-30%),500.69199999999995,20,7.1,5,0
CUST1395,Jeffrey Stein,Gold,0.15855268,Cold (0-30%),1327.14,24,14.6,4,0
CUST1910,Pamela Delacruz,Silver,0.15847944,Cold (0-30%),632.64,20,9.6,3,0
CUST2925,Courtney Lee,Gold,0.15840876,Cold (0-30%),130.728,45,7.8,3,1
CUST2397,Shawn Hernandez,Gold,0.15793626,Cold (0-30%),453.56100000000004,25,9.3,5,0
CUST2547,Patricia Le,Platinum,0.15762337,Cold (0-30%),86.61,99,1.5,3,0
CUST1121,Alec Smith,Gold,0.1571401,Cold (0-30%),369.79999999999995,4,5.0,2,1
CUST1409,Denise Ferguson,Silver,0.15687035,Cold (0-30%),516.326,47,10.6,3,0
CUST2485,Jessica Benjamin,Gold,0.15656564,Cold (0-30%),215.53599999999997,42,3.8,2,0
CUST2913,James Ramos,Silver,0.15623038,Cold (0-30%),397.584,17,6.6,3,0
CUST2702,Mr. Manuel Jefferson DVM,Platinum,0.1559467,Cold (0-30%),256.022,38,8.6,5,0
CUST1099,Melissa Shah,Gold,0.15588863,Cold (0-30%),153.736,54,4.4,3,0
CUST1417,Karen Valenzuela,Gold,0.15569966,Cold (0-30%),193.47899999999998,84,4.1,4,0
CUST2710,Cheryl Spence,Gold,0.15558146,Cold (0-30%),174.28400000000002,58,4.4,4,0
CUST1626,Scott Sullivan,Silver,0.15500835,Cold (0-30%),154.683,36,5.1,2,0
CUST2163,Tanner Clark,Silver,0.15329446,Cold (0-30%),583.36,2,6.4,3,0
CUST1188,Daniel Martinez,Platinum,0.15217437,Cold (0-30%),697.7339999999999,4,14.6,3,0
CUST2335,Charles Hill,Silver,0.15132914,Cold (0-30%),753.808,57,8.8,5,0
CUST1645,Chad Hall,Platinum,0.1511548,Cold (0-30%),1032.8220000000001,18,9.8,4,0
CUST2051,Lisa Johnson,Platinum,0.15111558,Cold (0-30%),387.192,96,7.8,4,0
CUST2252,William Jimenez,Gold,0.15089318,Cold (0-30%),100.48,66,3.2,1,0
CUST2442,Jacob Richardson,Silver,0.15053701,Cold (0-30%),828.1980000000001,3,9.8,4,0
CUST1081,John Wise,Silver,0.14941713,Cold (0-30%),125.568,48,2.4,5,0
CUST2947,Christopher Strickland,Gold,0.14887658,Cold (0-30%),312.208,30,10.4,3,0
CUST1554,Barbara Scott,Gold,0.14843336,Cold (0-30%),42.080000000000005,88,1.6,3,0
CUST1611,Natalie Rhodes,Gold,0.14822717,Cold (0-30%),1143.216,57,13.6,3,0
CUST2866,Norma Carter,Silver,0.14803514,Cold (0-30%),107.64,54,3.6,1,0
CUST1323,Theodore Hess,Silver,0.1478802,Cold (0-30%),298.998,55,5.4,3,0
CUST2690,Vicki Guerra,Silver,0.14706954,Cold (0-30%),141.76,7,6.4,5,0
CUST2101,Robert Young,Silver,0.14681567,Cold (0-30%),591.129,64,7.7,5,0
CUST2302,Brittany Matthews,Gold,0.14649096,Cold (0-30%),189.124,11,5.2,5,0
CUST1444,Dawn Grant,Silver,0.14425893,Cold (0-30%),396.188,95,7.6,4,0
CUST2425,Christian Ortega,Silver,0.14397922,Cold (0-30%),534.456,69,5.2,4,0
CUST1236,Erica Taylor,Platinum,0.1436777,Cold (0-30%),287.77500000000003,85,4.5,5,0
CUST1994,Albert Hill,Gold,0.14346583,Cold (0-30%),240.576,5,5.6,4,0
CUST2577,Margaret Conner,Gold,0.1430927,Cold (0-30%),640.763,64,10.3,3,0
CUST2806,Susan Harrell,Silver,0.14309227,Cold (0-30%),334.528,81,6.4,1,0
CUST1751,Sergio Brooks PhD,Platinum,0.14033835,Cold (0-30%),690.612,25,7.6,5,0
CUST2701,Jennifer Pratt,Silver,0.1402713,Cold (0-30%),349.30800000000005,13,6.2,3,0
CUST2019,Catherine Sharp,Silver,0.14007664,Cold (0-30%),259.148,69,7.4,2,0
CUST1403,Susan Davis,Silver,0.13877335,Cold (0-30%),508.24799999999993,1,7.8,4,0
CUST2802,Lisa Nash,Gold,0.13832128,Cold (0-30%),181.257,78,3.1,3,0
CUST2999,David Bell,Gold,0.1382853,Cold (0-30%),267.04,82,8.0,1,0
CUST1183,Melissa Lee,Silver,0.13790931,Cold (0-30%),451.844,10,7.1,4,0
CUST1341,Emily Leon,Gold,0.13778429,Cold (0-30%),1002.8850000000001,32,13.9,5,0
CUST2742,Miguel Briggs,Platinum,0.13771398,Cold (0-30%),728.273,32,9.1,3,0
CUST1592,David Lozano,Gold,0.13743885,Cold (0-30%),109.922,93,1.7,4,1
CUST2080,Brandon Jordan,Platinum,0.13710187,Cold (0-30%),548.775,16,8.1,1,0
CUST1381,Nicholas Hernandez,Platinum,0.13707373,Cold (0-30%),707.696,51,8.8,1,0
CUST2990,Cindy Hudson,Silver,0.13579018,Cold (0-30%),948.836,59,9.8,5,1
CUST2411,Steven Hensley,Silver,0.13547297,Cold (0-30%),16.478,94,1.1,4,0
CUST2991,Carl Willis,Silver,0.13513526,Cold (0-30%),369.927,66,8.1,4,0
CUST1226,Jessica Mack,Silver,0.13414606,Cold (0-30%),1236.48,12,12.8,3,0
CUST2910,Alyssa Kelley,Platinum,0.13398866,Cold (0-30%),317.49,81,5.7,4,0
CUST1346,Mason Mcmillan,Gold,0.13367015,Cold (0-30%),740.322,53,9.9,3,0
CUST1420,Danny Stephens,Gold,0.13324536,Cold (0-30%),517.2299999999999,94,6.3,2,0
CUST2784,George Dunn,Platinum,0.13256392,Cold (0-30%),135.624,73,2.4,4,1
CUST2640,Thomas Garcia,Gold,0.13201135,Cold (0-30%),467.928,10,7.2,1,0
CUST2315,Stacy Wilson,Gold,0.1319732,Cold (0-30%),857.5120000000001,58,14.8,5,0
CUST1208,Ryan Walsh,Silver,0.13168648,Cold (0-30%),459.4200000000001,26,13.0,5,0
CUST1666,Marvin Mills,Platinum,0.13161023,Cold (0-30%),559.86,5,12.9,1,0
CUST2541,John Moore,Silver,0.1313734,Cold (0-30%),272.408,83,6.8,3,0
CUST1556,Jennifer Calderon,Silver,0.13129717,Cold (0-30%),275.2,44,5.0,3,0
CUST2077,Charlene Gilmore,Gold,0.1311376,Cold (0-30%),449.736,59,8.4,4,0
CUST1375,Paula Tanner,Platinum,0.13074683,Cold (0-30%),602.688,12,9.6,5,0
CUST2463,Briana Conner,Platinum,0.1306096,Cold (0-30%),155.232,47,4.2,5,0
CUST2074,Rachel Patton,Platinum,0.13056685,Cold (0-30%),380.874,64,3.8,4,0
CUST1638,Amanda Bonilla,Silver,0.1305204,Cold (0-30%),346.54400000000004,55,8.8,3,0
CUST2433,Deanna Holmes,Gold,0.13050249,Cold (0-30%),308.205,46,8.1,3,0
CUST1710,Sarah Guzman,Silver,0.13043572,Cold (0-30%),1102.2,48,13.2,4,0
CUST1840,Mark Taylor,Platinum,0.12968907,Cold (0-30%),180.06300000000002,32,5.7,1,0
CUST1486,Jessica Chan,Gold,0.12805739,Cold (0-30%),280.783,64,6.1,4,1
CUST2774,Anita Kane,Gold,0.1278693,Cold (0-30%),216.375,64,2.5,4,0
CUST1135,Terry Gonzalez,Gold,0.12744696,Cold (0-30%),307.296,61,6.6,4,0
CUST1407,Thomas Dickerson,Gold,0.12707992,Cold (0-30%),162.514,41,8.9,1,0
CUST1353,Dakota Collins,Silver,0.12704012,Cold (0-30%),147.742,98,6.1,3,0
CUST1315,Richard Mahoney,Silver,0.1264949,Cold (0-30%),44.279999999999994,79,1.2,5,0
CUST1389,Douglas Poole,Platinum,0.12646961,Cold (0-30%),578.182,51,8.2,5,0
CUST1003,Jessica Jones,Platinum,0.12622462,Cold (0-30%),494.616,56,11.1,5,0
CUST1416,Wendy Cruz,Gold,0.12618303,Cold (0-30%),489.3,68,8.4,4,0
CUST2084,Andre Christensen,Silver,0.12544407,Cold (0-30%),665.7199999999999,3,8.5,4,1
CUST1269,Timothy Sims,Silver,0.12530683,Cold (0-30%),535.8100000000001,33,11.0,3,1
CUST1594,Amanda Kirk,Silver,0.12485027,Cold (0-30%),888.0349999999999,14,9.7,2,0
CUST1332,Tara Larson,Silver,0.12477252,Cold (0-30%),394.128,69,10.2,1,0
CUST2225,Kendra Bryan,Gold,0.12474145,Cold (0-30%),805.2589999999999,96,9.1,4,0
CUST2645,Daniel Guerrero,Gold,0.12452134,Cold (0-30%),81.21000000000001,58,1.5,4,0
CUST2520,Richard Figueroa,Platinum,0.124494076,Cold (0-30%),591.328,10,13.6,4,0
CUST2206,Chad Harris,Silver,0.1242946,Cold (0-30%),406.40999999999997,42,5.7,4,0
CUST2052,John Adams,Silver,0.123220675,Cold (0-30%),188.906,65,2.9,4,0
CUST1680,Stephanie Haas,Gold,0.123211175,Cold (0-30%),726.657,5,12.9,4,0
CUST2258,Samuel Reese,Gold,0.12298398,Cold (0-30%),643.452,42,12.9,4,0
CUST1190,Xavier Rivera,Platinum,0.12203087,Cold (0-30%),186.98399999999998,15,5.6,4,0
CUST2533,Jeffrey Daniel,Gold,0.12196324,Cold (0-30%),361.72499999999997,62,9.1,4,0
CUST1392,David Flores,Platinum,0.12098025,Cold (0-30%),127.93599999999999,44,3.2,3,0
CUST2081,Derrick Johnson,Silver,0.120776415,Cold (0-30%),160.85000000000002,40,5.0,4,0
CUST1888,Paige Mcgee,Gold,0.12041796,Cold (0-30%),150.852,14,5.2,3,0
CUST2024,Bryce Davis,Gold,0.12034151,Cold (0-30%),753.9,53,8.4,2,0
CUST2334,Terry Guzman,Silver,0.119539246,Cold (0-30%),360.54799999999994,52,4.6,4,0
CUST1607,Brian Mccullough,Silver,0.119495735,Cold (0-30%),256.714,45,4.7,5,0
CUST1302,Gary Lowe,Silver,0.11920535,Cold (0-30%),483.992,71,10.1,3,0
CUST2567,Paul Shaw,Gold,0.11892419,Cold (0-30%),314.721,21,9.9,5,0
CUST1812,Jessica Johnson,Platinum,0.11870319,Cold (0-30%),211.97000000000003,79,4.7,4,0
CUST2644,Andrew Johnson,Platinum,0.11843388,Cold (0-30%),215.492,36,6.8,5,0
CUST2318,Jeremy Bailey,Platinum,0.1181985,Cold (0-30%),177.849,60,6.3,5,0
CUST1412,Patricia Ray,Platinum,0.11670035,Cold (0-30%),759.5260000000001,11,8.9,2,0
CUST2070,Kimberly Baker,Gold,0.11557613,Cold (0-30%),420.104,53,6.8,5,0
CUST1411,Doris Joseph,Silver,0.115307495,Cold (0-30%),415.166,63,6.1,4,0
CUST2320,Crystal Torres,Gold,0.11514462,Cold (0-30%),155.61,79,3.5,4,0
CUST2778,Margaret Thompson,Silver,0.11513074,Cold (0-30%),90.55099999999999,72,2.3,5,0
CUST1053,Rebekah Weber,Platinum,0.115111366,Cold (0-30%),615.0790000000001,24,8.9,5,0
CUST2041,Jamie Jackson,Silver,0.11479993,Cold (0-30%),477.53999999999996,23,7.0,4,0
CUST2489,Kelly Hughes,Silver,0.114711024,Cold (0-30%),498.096,2,10.8,4,0
CUST2963,Kelly Barnes,Silver,0.114120185,Cold (0-30%),465.91799999999995,34,12.2,3,0
CUST1622,David Rivas,Gold,0.11379467,Cold (0-30%),407.28599999999994,38,12.1,4,1
CUST1826,Kristie Marshall,Platinum,0.11369657,Cold (0-30%),56.8,64,1.0,4,0
CUST2566,Ashley Duncan,Platinum,0.11344412,Cold (0-30%),652.192,76,8.9,4,0
CUST1310,Carolyn Patton,Gold,0.113383204,Cold (0-30%),766.233,96,11.1,5,0
CUST1621,Tyler Estrada,Silver,0.112309,Cold (0-30%),327.608,82,6.2,4,0
CUST2615,Timothy Garcia,Platinum,0.111848965,Cold (0-30%),137.64,55,2.0,3,0
CUST1438,Barbara Rivera,Gold,0.11184093,Cold (0-30%),358.07,63,6.1,5,0
CUST1734,Cristina Allen,Gold,0.11170481,Cold (0-30%),786.048,47,13.8,3,0
CUST1035,Brandi Hamilton,Silver,0.11158573,Cold (0-30%),902.112,34,9.6,3,0
CUST2679,Larry Dodson,Silver,0.111440904,Cold (0-30%),208.256,57,3.2,5,0
CUST2653,Rhonda Vasquez,Gold,0.11083186,Cold (0-30%),311.28,83,4.8,5,0
CUST2987,Jason Larson,Platinum,0.110635474,Cold (0-30%),475.25399999999996,19,11.7,3,0
CUST2682,Wayne Lyons,Gold,0.11015043,Cold (0-30%),462.34799999999996,48,8.1,5,1
CUST1861,Miguel Whitaker,Platinum,0.10983688,Cold (0-30%),1013.24,37,14.6,4,0
CUST1854,Debra Baker,Silver,0.10933106,Cold (0-30%),474.25999999999993,37,9.2,5,0
CUST2627,Patrick Pacheco,Platinum,0.10919535,Cold (0-30%),406.6170000000001,14,8.3,4,0
CUST1759,Matthew Williams,Gold,0.109171,Cold (0-30%),519.39,82,8.7,3,0
CUST2767,John Hill,Gold,0.10903495,Cold (0-30%),117.80100000000002,74,2.7,1,0
CUST2594,Jonathan Crawford,Platinum,0.10900584,Cold (0-30%),194.826,40,3.8,3,0
CUST1336,Adam Mejia MD,Platinum,0.1089011,Cold (0-30%),453.552,65,4.4,3,0
CUST1545,Henry Barnes,Silver,0.107725225,Cold (0-30%),312.759,70,5.9,3,0
CUST1942,Katelyn Wang,Silver,0.107696556,Cold (0-30%),544.27,38,7.4,3,0
CUST2161,Jessica Barker,Silver,0.10765338,Cold (0-30%),307.91600000000005,73,9.8,2,0
CUST1473,Timothy Howard,Gold,0.10742739,Cold (0-30%),485.127,83,5.7,4,0
CUST1742,Ashley Johnson,Gold,0.10726978,Cold (0-30%),399.6,80,5.4,4,0
CUST1162,Jeffrey Hansen,Silver,0.10708617,Cold (0-30%),416.25,28,7.5,3,0
CUST1493,Megan Russell,Silver,0.107074045,Cold (0-30%),65.842,62,1.4,3,0
CUST2347,Tracy Stewart,Silver,0.1069131,Cold (0-30%),341.829,82,5.7,5,1
CUST1436,Marcus Murray,Platinum,0.10641396,Cold (0-30%),184.926,9,7.4,4,0
CUST2189,Ryan Kelley,Platinum,0.106155135,Cold (0-30%),576.84,82,6.0,4,0
CUST2504,Kathryn Rogers,Gold,0.106049165,Cold (0-30%),611.895,1,11.3,4,1
CUST2266,Lucas Anderson,Silver,0.105929315,Cold (0-30%),712.53,51,13.0,4,0
CUST1179,Amanda Underwood,Gold,0.10589642,Cold (0-30%),47.208000000000006,67,1.2,4,0
CUST2964,Phillip Bailey,Gold,0.105056524,Cold (0-30%),339.32800000000003,1,6.4,3,0
CUST1027,Antonio Freeman,Platinum,0.104942374,Cold (0-30%),638.7810000000001,45,14.3,1,0
CUST2461,Anita Jenkins,Gold,0.10481779,Cold (0-30%),132.498,83,1.7,2,0
CUST2934,Jamie Simpson,Gold,0.104794286,Cold (0-30%),389.826,73,5.4,3,0
CUST2345,Katherine Campos,Silver,0.10476228,Cold (0-30%),761.574,63,12.1,4,0
CUST1899,Jenna Garza,Silver,0.10458661,Cold (0-30%),239.382,51,9.3,5,0
CUST2509,Robert Mcgrath,Gold,0.10441907,Cold (0-30%),595.28,64,5.6,5,1
CUST1227,Teresa Bailey,Gold,0.1043818,Cold (0-30%),378.99899999999997,11,8.1,5,0
CUST2943,Jillian Wagner,Gold,0.10427532,Cold (0-30%),357.12,43,4.8,4,0
CUST1569,Maria Bell,Silver,0.10381338,Cold (0-30%),309.312,36,6.4,4,0
CUST1526,Jacob Jackson,Platinum,0.10372475,Cold (0-30%),273.714,69,4.2,3,0
CUST1016,Daniel Ward,Gold,0.10320693,Cold (0-30%),549.251,61,10.9,5,0
CUST2219,Frank Ortiz,Gold,0.10303999,Cold (0-30%),166.20300000000003,28,5.9,4,1
CUST1802,Lori Erickson,Platinum,0.10297145,Cold (0-30%),408.76,56,5.5,4,0
CUST2432,Jake Gibbs,Gold,0.10296247,Cold (0-30%),55.67100000000001,65,1.1,5,0
CUST1676,Carl Davis,Platinum,0.102943376,Cold (0-30%),353.70500000000004,26,10.9,5,0
CUST1814,Jennifer Potts,Gold,0.102900825,Cold (0-30%),308.37399999999997,16,10.7,4,1
CUST1602,Dana Turner,Silver,0.10264387,Cold (0-30%),531.81,10,11.4,5,0
CUST2923,Debbie Shaw,Silver,0.102168396,Cold (0-30%),338.118,16,9.4,2,0
CUST2331,Joshua Bailey,Silver,0.10210862,Cold (0-30%),333.108,8,5.7,4,1
CUST1817,Jessica Cain,Gold,0.10209413,Cold (0-30%),111.10400000000001,71,3.1,2,0
CUST1804,Kimberly Nelson,Silver,0.10176048,Cold (0-30%),617.568,24,9.6,4,0
CUST1223,Lisa Griffith,Gold,0.10168257,Cold (0-30%),526.524,27,8.7,4,0
CUST1667,Michael Martinez,Silver,0.10092415,Cold (0-30%),314.86400000000003,98,8.8,5,0
CUST2777,Heather Duncan,Silver,0.100747846,Cold (0-30%),1048.173,9,13.3,2,0
CUST1979,Heather Black,Silver,0.10060196,Cold (0-30%),772.924,36,14.6,4,0
CUST1708,Roger Fischer,Silver,0.10052472,Cold (0-30%),336.204,55,9.9,4,0
CUST1119,Anthony Robinson,Platinum,0.099904574,Cold (0-30%),246.76799999999997,82,4.8,5,0
CUST1916,Toni Perez,Platinum,0.099798344,Cold (0-30%),565.712,25,11.2,4,0
CUST1643,Angela Estrada,Silver,0.09978721,Cold (0-30%),750.465,6,13.5,4,0
CUST2630,Mr. Scott Jenkins,Silver,0.09978117,Cold (0-30%),412.90899999999993,64,6.1,2,0
CUST1513,Nichole Henson,Platinum,0.09959539,Cold (0-30%),933.1619999999999,24,8.7,4,0
CUST2858,Dr. Aaron Santana,Silver,0.09927616,Cold (0-30%),914.872,71,11.9,1,0
CUST2286,Katie Garza,Silver,0.09911428,Cold (0-30%),298.89,13,8.2,4,1
CUST1367,Sabrina Navarro,Silver,0.098974116,Cold (0-30%),501.44599999999997,82,4.6,2,0
